name,link
"Temporal arteritis, also known as
Giant cell arteritis",https://www.mayoclinic.org/diseases-conditions/giant-cell-arteritis/symptoms-causes/syc-20372758
Temporal lobe seizure,https://www.mayoclinic.org/diseases-conditions/temporal-lobe-seizure/symptoms-causes/syc-20378214
"Temporomandibular disorders, also known as
TMJ disorders",https://www.mayoclinic.org/diseases-conditions/tmj/symptoms-causes/syc-20350941
"Temporomandibular joint disorders, also known as
TMJ disorders",https://www.mayoclinic.org/diseases-conditions/tmj/symptoms-causes/syc-20350941
TEN,https://www.mayoclinic.org/diseases-conditions/toxic-epidermal-necrolysis/symptoms-causes/syc-20491903
Tendinitis,https://www.mayoclinic.org/diseases-conditions/tendinitis/symptoms-causes/syc-20378243
"Tendinitis, Achilles, also known as
Achilles tendinitis",https://www.mayoclinic.org/diseases-conditions/achilles-tendinitis/symptoms-causes/syc-20369020
"Tendinitis, patellar, also known as
Patellar tendinitis",https://www.mayoclinic.org/diseases-conditions/patellar-tendinitis/symptoms-causes/syc-20376113
Tennis elbow,https://www.mayoclinic.org/diseases-conditions/tennis-elbow/symptoms-causes/syc-20351987
"Tenosynovitis, de Quervain's, also known as
De Quervain tenosynovitis",https://www.mayoclinic.org/diseases-conditions/de-quervain-tenosynovitis/symptoms-causes/syc-20371332
Tension headache,https://www.mayoclinic.org/diseases-conditions/tension-headache/symptoms-causes/syc-20353977
"Testicle, retractile, also known as
Retractile testicle",https://www.mayoclinic.org/diseases-conditions/retractile-testicle/symptoms-causes/syc-20377197
"Testicle, undescended, also known as
Undescended testicle",https://www.mayoclinic.org/diseases-conditions/undescended-testicle/symptoms-causes/syc-20351995
Testicular cancer,https://www.mayoclinic.org/diseases-conditions/testicular-cancer-care/symptoms-causes/syc-20352986
Testicular torsion,https://www.mayoclinic.org/diseases-conditions/testicular-torsion/symptoms-causes/syc-20378270
"Testosterone deficiency, also known as
Male hypogonadism",https://www.mayoclinic.org/diseases-conditions/male-hypogonadism/symptoms-causes/syc-20354881
Tetanus,https://www.mayoclinic.org/diseases-conditions/tetanus/symptoms-causes/syc-20351625
Tetralogy of Fallot,https://www.mayoclinic.org/diseases-conditions/tetralogy-of-fallot/symptoms-causes/syc-20353477
"TGA, also known as
Transient global amnesia",https://www.mayoclinic.org/diseases-conditions/transient-global-amnesia/symptoms-causes/syc-20378531
Thalassemia,https://www.mayoclinic.org/diseases-conditions/thalassemia/symptoms-causes/syc-20354995
Thoracic aortic aneurysm,https://www.mayoclinic.org/diseases-conditions/thoracic-aortic-aneurysm/symptoms-causes/syc-20350188
Thoracic outlet syndrome,https://www.mayoclinic.org/diseases-conditions/thoracic-outlet-syndrome/symptoms-causes/syc-20353988
"Three-day measles, also known as
Rubella",https://www.mayoclinic.org/diseases-conditions/rubella/symptoms-causes/syc-20377310
Throat cancer,https://www.mayoclinic.org/diseases-conditions/throat-cancer/symptoms-causes/syc-20366462
"Thromboangiitis obliterans, also known as
Buerger's disease",https://www.mayoclinic.org/diseases-conditions/buergers-disease/symptoms-causes/syc-20350658
"Thrombocythemia, essential, also known as
Essential thrombocythemia",https://www.mayoclinic.org/diseases-conditions/essential-thrombocythemia/symptoms-causes/syc-20361064
Thrombocytopenia,https://www.mayoclinic.org/diseases-conditions/thrombocytopenia/symptoms-causes/syc-20378293
Thrombocytosis,https://www.mayoclinic.org/diseases-conditions/thrombocytosis/symptoms-causes/syc-20378315
Thrombophlebitis,https://www.mayoclinic.org/diseases-conditions/thrombophlebitis/symptoms-causes/syc-20354607
"Thrush, oral, also known as
Oral thrush",https://www.mayoclinic.org/diseases-conditions/oral-thrush/symptoms-causes/syc-20353533
Thumb arthritis,https://www.mayoclinic.org/diseases-conditions/thumb-arthritis/symptoms-causes/syc-20378339
Thunderclap headaches,https://www.mayoclinic.org/diseases-conditions/thunderclap-headaches/symptoms-causes/syc-20378361
Thyroid cancer,https://www.mayoclinic.org/diseases-conditions/thyroid-cancer/symptoms-causes/syc-20354161
"Thyroid gland enlargement, also known as
Goiter",https://www.mayoclinic.org/diseases-conditions/goiter/symptoms-causes/syc-20351829
Thyroid nodules,https://www.mayoclinic.org/diseases-conditions/thyroid-nodules/symptoms-causes/syc-20355262
"Thyroid, overactive, also known as
Hyperthyroidism (overactive thyroid)",https://www.mayoclinic.org/diseases-conditions/hyperthyroidism/symptoms-causes/syc-20373659
"Thyroiditis, chronic lymphocytic, also known as
Hashimoto's disease",https://www.mayoclinic.org/diseases-conditions/hashimotos-disease/symptoms-causes/syc-20351855
"TIA, also known as
Transient ischemic attack (TIA)",https://www.mayoclinic.org/diseases-conditions/transient-ischemic-attack/symptoms-causes/syc-20355679
"Tic douloureux, also known as
Trigeminal neuralgia",https://www.mayoclinic.org/diseases-conditions/trigeminal-neuralgia/symptoms-causes/syc-20353344
"Tinea barbae, also known as
Folliculitis",https://www.mayoclinic.org/diseases-conditions/folliculitis/symptoms-causes/syc-20361634
"Tinea capitis, also known as
Ringworm (scalp)",https://www.mayoclinic.org/diseases-conditions/ringworm-scalp/symptoms-causes/syc-20354918
"Tinea corporis, also known as
Ringworm (body)",https://www.mayoclinic.org/diseases-conditions/ringworm-body/symptoms-causes/syc-20353780
"Tinea cruris, also known as
Jock itch",https://www.mayoclinic.org/diseases-conditions/jock-itch/symptoms-causes/syc-20353807
"Tinea pedis, also known as
Athlete's foot",https://www.mayoclinic.org/diseases-conditions/athletes-foot/symptoms-causes/syc-20353841
Tinea versicolor,https://www.mayoclinic.org/diseases-conditions/tinea-versicolor/symptoms-causes/syc-20378385
Tinnitus,https://www.mayoclinic.org/diseases-conditions/tinnitus/symptoms-causes/syc-20350156
"TMD, also known as
TMJ disorders",https://www.mayoclinic.org/diseases-conditions/tmj/symptoms-causes/syc-20350941
TMJ disorders,https://www.mayoclinic.org/diseases-conditions/tmj/symptoms-causes/syc-20350941
Toe walking in children,https://www.mayoclinic.org/diseases-conditions/toe-walking/symptoms-causes/syc-20378410
"Toenail fungus, also known as
Nail fungus",https://www.mayoclinic.org/diseases-conditions/nail-fungus/symptoms-causes/syc-20353294
Tongue cancer,https://www.mayoclinic.org/diseases-conditions/tongue-cancer/symptoms-causes/syc-20378428
"Tongue tie, also known as
Tongue-tie (ankyloglossia)",https://www.mayoclinic.org/diseases-conditions/tongue-tie/symptoms-causes/syc-20378452
Tongue-tie (ankyloglossia),https://www.mayoclinic.org/diseases-conditions/tongue-tie/symptoms-causes/syc-20378452
"Tonic-clonic seizure, also known as
Grand mal seizure",https://www.mayoclinic.org/diseases-conditions/grand-mal-seizure/symptoms-causes/syc-20363458
Tonsil cancer,https://www.mayoclinic.org/diseases-conditions/tonsil-cancer/symptoms-causes/syc-20367939
Tonsillitis,https://www.mayoclinic.org/diseases-conditions/tonsillitis/symptoms-causes/syc-20378479
Tooth abscess,https://www.mayoclinic.org/diseases-conditions/tooth-abscess/symptoms-causes/syc-20350901
"Tooth decay, also known as
Cavities/tooth decay",https://www.mayoclinic.org/diseases-conditions/cavities/symptoms-causes/syc-20352892
Torn meniscus,https://www.mayoclinic.org/diseases-conditions/torn-meniscus/symptoms-causes/syc-20354818
"Torsion, testicular, also known as
Testicular torsion",https://www.mayoclinic.org/diseases-conditions/testicular-torsion/symptoms-causes/syc-20378270
"Torticollis, spasmodic, also known as
Cervical dystonia",https://www.mayoclinic.org/diseases-conditions/cervical-dystonia/symptoms-causes/syc-20354123
"Total anomalous pulmonary venous connection, also known as
Total anomalous pulmonary venous return (TAPVR)",https://www.mayoclinic.org/diseases-conditions/total-anomalous-pulmonary-venous-return/cdc-20385613
Total anomalous pulmonary venous return (TAPVR),https://www.mayoclinic.org/diseases-conditions/total-anomalous-pulmonary-venous-return/cdc-20385613
Tourette syndrome,https://www.mayoclinic.org/diseases-conditions/tourette-syndrome/symptoms-causes/syc-20350465
"Toxemia, also known as
Preeclampsia",https://www.mayoclinic.org/diseases-conditions/preeclampsia/symptoms-causes/syc-20355745
"Toxic epidermal necrolysis, also known as
TEN",https://www.mayoclinic.org/diseases-conditions/toxic-epidermal-necrolysis/symptoms-causes/syc-20491903
Toxic hepatitis,https://www.mayoclinic.org/diseases-conditions/toxic-hepatitis/symptoms-causes/syc-20352202
Toxic shock syndrome,https://www.mayoclinic.org/diseases-conditions/toxic-shock-syndrome/symptoms-causes/syc-20355384
Toxoplasmosis,https://www.mayoclinic.org/diseases-conditions/toxoplasmosis/symptoms-causes/syc-20356249
Trachoma,https://www.mayoclinic.org/diseases-conditions/trachoma/symptoms-causes/syc-20378505
Transient global amnesia,https://www.mayoclinic.org/diseases-conditions/transient-global-amnesia/symptoms-causes/syc-20378531
Transient ischemic attack (TIA),https://www.mayoclinic.org/diseases-conditions/transient-ischemic-attack/symptoms-causes/syc-20355679
"Transposition of great vessels, also known as
Transposition of the great arteries",https://www.mayoclinic.org/diseases-conditions/transposition-of-the-great-arteries/symptoms-causes/syc-20350589
Transposition of the great arteries,https://www.mayoclinic.org/diseases-conditions/transposition-of-the-great-arteries/symptoms-causes/syc-20350589
Transverse myelitis,https://www.mayoclinic.org/diseases-conditions/transverse-myelitis/symptoms-causes/syc-20354726
Traumatic brain injury,https://www.mayoclinic.org/diseases-conditions/traumatic-brain-injury/symptoms-causes/syc-20378557
"Traumatic grief, also known as
Complicated grief",https://www.mayoclinic.org/diseases-conditions/complicated-grief/symptoms-causes/syc-20360374
Traveler's diarrhea,https://www.mayoclinic.org/diseases-conditions/travelers-diarrhea/symptoms-causes/syc-20352182
Trichinosis,https://www.mayoclinic.org/diseases-conditions/trichinosis/symptoms-causes/syc-20378583
Trichomoniasis,https://www.mayoclinic.org/diseases-conditions/trichomoniasis/symptoms-causes/syc-20378609
Trichotillomania (hair-pulling disorder),https://www.mayoclinic.org/diseases-conditions/trichotillomania/symptoms-causes/syc-20355188
Tricuspid atresia,https://www.mayoclinic.org/diseases-conditions/tricuspid-atresia/symptoms-causes/syc-20368392
Tricuspid valve disease,https://www.mayoclinic.org/diseases-conditions/tricuspid-valve-disease/symptoms-causes/syc-20350609
Tricuspid valve regurgitation,https://www.mayoclinic.org/diseases-conditions/tricuspid-valve-regurgitation/symptoms-causes/syc-20350168
Trigeminal neuralgia,https://www.mayoclinic.org/diseases-conditions/trigeminal-neuralgia/symptoms-causes/syc-20353344
Trigger finger,https://www.mayoclinic.org/diseases-conditions/trigger-finger/symptoms-causes/syc-20365100
Triple X syndrome,https://www.mayoclinic.org/diseases-conditions/triple-x-syndrome/symptoms-causes/syc-20350977
"Trisomy 21 syndrome, also known as
Down syndrome",https://www.mayoclinic.org/diseases-conditions/down-syndrome/symptoms-causes/syc-20355977
"Trisomy X, also known as
Triple X syndrome",https://www.mayoclinic.org/diseases-conditions/triple-x-syndrome/symptoms-causes/syc-20350977
"Trouble swallowing, also known as
Dysphagia",https://www.mayoclinic.org/diseases-conditions/dysphagia/symptoms-causes/syc-20372028
Truncus arteriosus,https://www.mayoclinic.org/diseases-conditions/truncus-arteriosus/symptoms-causes/syc-20364247
Tuberculosis,https://www.mayoclinic.org/diseases-conditions/tuberculosis/symptoms-causes/syc-20351250
Tuberous sclerosis,https://www.mayoclinic.org/diseases-conditions/tuberous-sclerosis/symptoms-causes/syc-20365969
Tularemia,https://www.mayoclinic.org/diseases-conditions/tularemia/symptoms-causes/syc-20378635
"Tumor, salivary gland, also known as
Salivary gland tumors",https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151
Turner syndrome,https://www.mayoclinic.org/diseases-conditions/turner-syndrome/symptoms-causes/syc-20360782
"Tympanic membrane perforation, also known as
Ruptured eardrum (perforated eardrum)",https://www.mayoclinic.org/diseases-conditions/ruptured-eardrum/symptoms-causes/syc-20351879
Type 1 diabetes,https://www.mayoclinic.org/diseases-conditions/type-1-diabetes/symptoms-causes/syc-20353011
Type 1 diabetes in children,https://www.mayoclinic.org/diseases-conditions/type-1-diabetes-in-children/symptoms-causes/syc-20355306
Type 2 diabetes,https://www.mayoclinic.org/diseases-conditions/type-2-diabetes/symptoms-causes/syc-20351193
Type 2 diabetes in children,https://www.mayoclinic.org/diseases-conditions/type-2-diabetes-in-children/symptoms-causes/syc-20355318
Typhoid fever,https://www.mayoclinic.org/diseases-conditions/typhoid-fever/symptoms-causes/syc-20378661
"Ulcer, aphthous, also known as
Canker sore",https://www.mayoclinic.org/diseases-conditions/canker-sore/symptoms-causes/syc-20370615
"Ulcer, peptic, also known as
Peptic ulcer",https://www.mayoclinic.org/diseases-conditions/peptic-ulcer/symptoms-causes/syc-20354223
"Ulcer, rectal, also known as
Solitary rectal ulcer syndrome",https://www.mayoclinic.org/diseases-conditions/rectal-ulcer/symptoms-causes/syc-20377749
Ulcerative colitis,https://www.mayoclinic.org/diseases-conditions/ulcerative-colitis/symptoms-causes/syc-20353326
Ulnar wrist pain,https://www.mayoclinic.org/diseases-conditions/ulnar-wrist-pain/symptoms-causes/syc-20355510
"Ulnar-sided wrist pain, also known as
Ulnar wrist pain",https://www.mayoclinic.org/diseases-conditions/ulnar-wrist-pain/symptoms-causes/syc-20355510
Umbilical hernia,https://www.mayoclinic.org/diseases-conditions/umbilical-hernia/symptoms-causes/syc-20378685
"Uncontrollable laughter and crying, also known as
Pseudobulbar affect",https://www.mayoclinic.org/diseases-conditions/pseudobulbar-affect/symptoms-causes/syc-20353737
"Underactive thyroid, also known as
Hypothyroidism (underactive thyroid)",https://www.mayoclinic.org/diseases-conditions/hypothyroidism/symptoms-causes/syc-20350284
"Under-eye puffiness, also known as
Bags under eyes",https://www.mayoclinic.org/diseases-conditions/bags-under-eyes/symptoms-causes/syc-20369927
Undescended testicle,https://www.mayoclinic.org/diseases-conditions/undescended-testicle/symptoms-causes/syc-20351995
Undifferentiated pleomorphic sarcoma,https://www.mayoclinic.org/diseases-conditions/undifferentiated-pleomorphic-sarcoma/symptoms-causes/syc-20389554
"Upset stomach, also known as
Indigestion",https://www.mayoclinic.org/diseases-conditions/indigestion/symptoms-causes/syc-20352211
Ureteral cancer,https://www.mayoclinic.org/diseases-conditions/ureteral-cancer/symptoms-causes/syc-20360721
Ureteral obstruction,https://www.mayoclinic.org/diseases-conditions/ureteral-obstruction/symptoms-causes/syc-20354676
Urethral stricture,https://www.mayoclinic.org/diseases-conditions/urethral-stricture/symptoms-causes/syc-20362330
Urinary incontinence,https://www.mayoclinic.org/diseases-conditions/urinary-incontinence/symptoms-causes/syc-20352808
"Urinary tract infection, also known as
Urinary tract infection (UTI)",https://www.mayoclinic.org/diseases-conditions/urinary-tract-infection/symptoms-causes/syc-20353447
Urinary tract infection (UTI),https://www.mayoclinic.org/diseases-conditions/urinary-tract-infection/symptoms-causes/syc-20353447
Urine color,https://www.mayoclinic.org/diseases-conditions/urine-color/symptoms-causes/syc-20367333
"Urine, blood in, also known as
Blood in urine (hematuria)",https://www.mayoclinic.org/diseases-conditions/blood-in-urine/symptoms-causes/syc-20353432
